#TimeStamp(inmicroSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
26743;4;0.001969;0.192678;0.426585;0.079749;0.004328;0.001826;0.023980;0.198836;0.000000;97.381729;0.000839;0.076750;0.014752;0.057908;0.008886;0.000000;0.000075;0.004667;1.339983;0.007413;0.037209;0.020581;0.007202;0.001897;0.001516;0.034492;0.004742;0.000000;0.000089;0.000016;0.649613;-1.740043;3.919372;0
26820;4;0.001970;0.192679;0.426528;0.079736;0.004337;0.001826;0.023984;0.198543;0.000000;97.853546;0.000900;0.072570;0.012360;0.059786;0.007236;0.000000;0.000069;0.003974;1.278794;0.007596;0.042216;0.024910;0.007832;0.001721;0.001613;0.033420;0.004286;0.000000;0.000097;0.000015;0.044646;-1.481541;2.901732;0
26883;4;0.001970;0.192679;0.426517;0.079803;0.004337;0.001826;0.023981;0.198597;0.000000;97.678612;0.000915;0.076717;0.012588;0.067282;0.006200;0.000000;0.000066;0.004830;1.280556;0.007153;0.039292;0.023501;0.007427;0.001656;0.001787;0.034065;0.003768;0.000000;0.000093;0.000015;0.917342;-1.945608;3.302399;0
26947;4;0.001970;0.192679;0.426492;0.079748;0.004342;0.001826;0.023987;0.198397;0.000000;97.843575;0.001184;0.069560;0.011941;0.064868;0.006407;0.000000;0.000060;0.004868;1.250026;0.007129;0.039125;0.022327;0.005742;0.001821;0.001695;0.033085;0.003633;0.000000;0.000083;0.000015;-0.385269;-1.184390;2.925410;0
27008;4;0.001972;0.192679;0.426480;0.079712;0.004348;0.001826;0.023994;0.198186;0.000000;97.702400;0.001176;0.059746;0.013283;0.068363;0.005181;0.000000;0.000055;0.005106;1.220176;0.006565;0.039086;0.018645;0.004927;0.001733;0.001725;0.033599;0.003436;0.000000;0.000082;0.000015;0.890588;-1.639675;3.249703;0
27071;4;0.001972;0.192680;0.426450;0.079650;0.004354;0.001827;0.023997;0.198015;0.000000;97.811836;0.001199;0.056023;0.010622;0.061178;0.005992;0.000000;0.000051;0.005177;1.186931;0.006371;0.037620;0.017177;0.005240;0.001704;0.001584;0.033068;0.003501;0.000000;0.000086;0.000015;0.587562;-1.601788;3.000089;0
27133;4;0.001972;0.192680;0.426451;0.079640;0.004369;0.001827;0.024004;0.197540;0.000000;97.699715;0.001242;0.050852;0.010665;0.064624;0.005380;0.000000;0.000053;0.005128;1.082010;0.005993;0.041424;0.016189;0.004002;0.001470;0.001644;0.031322;0.003871;0.000000;0.000080;0.000016;0.608949;-1.493900;3.255669;0
27211;4;0.001973;0.192679;0.426445;0.079587;0.004384;0.001827;0.024009;0.197074;0.000000;97.545357;0.001175;0.042153;0.009962;0.063915;0.006584;0.000000;0.000055;0.004907;0.988276;0.005867;0.039369;0.015804;0.003609;0.001648;0.001645;0.028989;0.004692;0.000000;0.000081;0.000016;0.610362;-1.809778;3.588330;0
27275;4;0.001974;0.192681;0.426474;0.079566;0.004379;0.001828;0.024013;0.197171;0.000000;97.645325;0.001572;0.034099;0.007936;0.068330;0.006283;0.000000;0.000056;0.004752;1.031313;0.006139;0.039526;0.015213;0.003904;0.001753;0.001414;0.031569;0.005408;0.000000;0.000081;0.000019;-0.266937;-1.962254;3.375316;0
27337;4;0.001974;0.192681;0.426457;0.079588;0.004391;0.001828;0.024014;0.196845;0.000000;98.086823;0.001576;0.036976;0.008098;0.069333;0.006881;0.000000;0.000056;0.005004;0.944233;0.006185;0.043127;0.020260;0.003550;0.001692;0.001407;0.028920;0.004915;0.000000;0.000080;0.000019;-0.291187;-2.202213;2.314554;0
27399;4;0.001974;0.192681;0.426451;0.079559;0.004389;0.001828;0.024013;0.196908;0.000000;97.392502;0.001737;0.034737;0.007540;0.066498;0.007877;0.000000;0.000053;0.004724;0.965325;0.006470;0.041895;0.021121;0.003836;0.001719;0.001372;0.029896;0.004541;0.000000;0.000079;0.000019;0.171591;-1.767112;3.898223;0
27477;4;0.001973;0.192681;0.426461;0.079541;0.004401;0.001827;0.024014;0.196619;0.000000;97.670639;0.001658;0.040383;0.007099;0.057687;0.006927;0.000000;0.000056;0.005286;0.877193;0.006333;0.044873;0.017439;0.002990;0.001677;0.001149;0.029722;0.003705;0.000000;0.000074;0.000018;0.063524;-2.431060;3.319966;0
27539;4;0.001972;0.192682;0.426441;0.079524;0.004400;0.001827;0.024012;0.196654;0.000000;97.907104;0.001805;0.043117;0.007066;0.051974;0.006650;0.000000;0.000064;0.004473;0.881201;0.006729;0.045048;0.017212;0.002955;0.001594;0.001033;0.029075;0.003614;0.000000;0.000077;0.000018;-0.742850;-2.264375;2.772668;0
27618;4;0.001972;0.192682;0.426405;0.079469;0.004417;0.001827;0.024012;0.196175;0.000000;97.867249;0.001979;0.040518;0.005139;0.044739;0.007884;0.000000;0.000067;0.004318;0.768822;0.006669;0.038805;0.015539;0.003125;0.001871;0.001093;0.026961;0.003643;0.000000;0.000070;0.000017;0.685038;-0.767134;2.869005;0
27681;4;0.001972;0.192682;0.426407;0.079408;0.004424;0.001828;0.024013;0.195944;0.000000;97.680389;0.002093;0.035594;0.005203;0.039012;0.008081;0.000000;0.000054;0.003719;0.725514;0.006378;0.033217;0.015813;0.002750;0.002154;0.001138;0.025068;0.003719;0.000000;0.000067;0.000017;-0.762998;-1.495507;3.298488;0
27742;4;0.001971;0.192683;0.426427;0.079421;0.004428;0.001827;0.024008;0.195881;0.000000;97.583855;0.002319;0.042690;0.005295;0.034115;0.007461;0.000000;0.000061;0.003835;0.692463;0.006613;0.033498;0.018496;0.003401;0.002193;0.000999;0.024802;0.003985;0.000000;0.000075;0.000019;0.335077;-2.072711;3.507311;0
27805;4;0.001971;0.192682;0.426395;0.079477;0.004430;0.001827;0.024008;0.195845;0.000000;97.737213;0.001884;0.046970;0.005456;0.039751;0.008766;0.000000;0.000074;0.004350;0.671631;0.006377;0.037586;0.020257;0.002937;0.002128;0.001155;0.024004;0.003631;0.000000;0.000072;0.000019;-0.125130;-1.610060;3.171584;0
27868;4;0.001971;0.192681;0.426397;0.079448;0.004428;0.001827;0.024006;0.195917;0.000000;97.872948;0.001701;0.045919;0.005469;0.035652;0.008970;0.000000;0.000076;0.004388;0.690850;0.006410;0.035159;0.019499;0.002554;0.002233;0.001145;0.025021;0.003524;0.000000;0.000073;0.000020;-0.733106;-0.983033;2.855333;0
27930;4;0.001971;0.192681;0.426370;0.079445;0.004428;0.001827;0.024008;0.195891;0.000000;98.179230;0.001728;0.044346;0.005690;0.035639;0.008380;0.000000;0.000084;0.004311;0.688634;0.006714;0.036769;0.019649;0.002766;0.002401;0.001168;0.024822;0.003321;0.000000;0.000075;0.000020;0.289562;-1.432431;2.062340;0
28008;4;0.001972;0.192681;0.426340;0.079453;0.004441;0.001827;0.024004;0.195533;0.000000;97.634354;0.001739;0.041761;0.006485;0.040776;0.010253;0.000000;0.000084;0.003658;0.605317;0.006754;0.034114;0.030141;0.003735;0.002695;0.001572;0.023836;0.003152;0.000000;0.000079;0.000021;-1.637873;-1.007448;3.399103;0
28070;4;0.001972;0.192681;0.426373;0.079494;0.004436;0.001827;0.024007;0.195685;0.000000;98.183960;0.001606;0.042951;0.006312;0.046719;0.010184;0.000000;0.000067;0.004472;0.637791;0.006905;0.038798;0.026132;0.003848;0.002593;0.001652;0.025766;0.003258;0.000000;0.000083;0.000024;-0.154649;-2.236721;2.049086;0
28149;4;0.001972;0.192681;0.426364;0.079583;0.004437;0.001827;0.024002;0.195699;0.000000;97.842628;0.001574;0.050449;0.007678;0.054975;0.009232;0.000000;0.000051;0.004336;0.624096;0.006781;0.034591;0.022011;0.004306;0.002763;0.001733;0.024639;0.003449;0.000000;0.000087;0.000023;-0.623524;-1.390448;2.927666;0
28212;4;0.001971;0.192680;0.426351;0.079674;0.004435;0.001826;0.023995;0.195826;0.000000;97.203796;0.001256;0.063841;0.008102;0.057536;0.010426;0.000000;0.000075;0.005162;0.623662;0.006916;0.034163;0.025246;0.003928;0.002997;0.001985;0.022766;0.003871;0.000000;0.000091;0.000023;-0.639626;-0.982255;4.257257;0
28273;4;0.001972;0.192680;0.426319;0.079727;0.004436;0.001826;0.023998;0.195794;0.000000;98.363770;0.001191;0.059877;0.006820;0.070936;0.011760;0.000000;0.000068;0.005786;0.624134;0.006499;0.035242;0.026222;0.003650;0.003043;0.002905;0.023046;0.003734;0.000000;0.000091;0.000021;-0.013356;-0.857184;1.518616;0
28336;4;0.001972;0.192681;0.426316;0.079639;0.004441;0.001826;0.023999;0.195629;0.000000;98.099274;0.001436;0.054551;0.006080;0.060705;0.011061;0.000000;0.000063;0.005763;0.596912;0.005787;0.036478;0.035752;0.003702;0.003577;0.003127;0.022365;0.003459;0.000000;0.000094;0.000020;0.192921;-1.682934;2.281294;0
28415;4;0.001972;0.192681;0.426319;0.079640;0.004446;0.001826;0.024000;0.195480;0.000000;97.968079;0.001462;0.054132;0.007817;0.061376;0.009731;0.000000;0.000065;0.005857;0.560926;0.005886;0.035648;0.033777;0.003850;0.003413;0.002650;0.021429;0.003670;0.000000;0.000103;0.000023;-0.784268;-1.734357;2.621695;0
28478;4;0.001973;0.192681;0.426300;0.079580;0.004455;0.001827;0.024002;0.195213;0.000000;98.222473;0.001426;0.046151;0.006590;0.058632;0.011843;0.000000;0.000054;0.005714;0.512407;0.004960;0.029930;0.032370;0.004063;0.004006;0.003093;0.021455;0.003837;0.000000;0.000100;0.000023;0.211410;-1.469460;1.939943;0
28539;4;0.001973;0.192680;0.426346;0.079544;0.004458;0.001827;0.024006;0.195113;0.000000;98.182541;0.001316;0.042784;0.006440;0.055779;0.008869;0.000000;0.000052;0.005496;0.492687;0.005059;0.028178;0.020726;0.003825;0.004236;0.002579;0.023332;0.004650;0.000000;0.000101;0.000022;0.162794;-0.728127;2.053076;0
28601;4;0.001973;0.192682;0.426393;0.079514;0.004452;0.001827;0.024007;0.195261;0.000000;98.002380;0.001627;0.040307;0.008211;0.052907;0.008886;0.000000;0.000063;0.004355;0.537532;0.005419;0.028563;0.017492;0.004180;0.004110;0.002426;0.024336;0.005313;0.000000;0.000110;0.000021;-0.607677;-1.894618;2.534830;0
28665;4;0.001973;0.192681;0.426447;0.079527;0.004446;0.001827;0.024004;0.195430;0.000000;98.201294;0.001473;0.039729;0.009647;0.055866;0.011048;0.000000;0.000074;0.004186;0.581055;0.006129;0.028735;0.022084;0.005161;0.004414;0.002643;0.025090;0.006432;0.000000;0.000113;0.000022;-0.223006;-1.695410;2.000223;0
28742;4;0.001974;0.192682;0.426444;0.079500;0.004437;0.001828;0.024008;0.195633;0.000000;98.077408;0.001810;0.034495;0.006817;0.056317;0.010736;0.000000;0.000048;0.003779;0.646185;0.006262;0.032094;0.022715;0.006219;0.004352;0.002093;0.026186;0.006495;0.000000;0.000115;0.000022;0.232019;-1.862672;2.339582;0
28820;4;0.001973;0.192682;0.426403;0.079463;0.004438;0.001828;0.024003;0.195615;0.000000;98.204414;0.001758;0.036142;0.005295;0.048166;0.012318;0.000000;0.000052;0.003704;0.637607;0.006129;0.029933;0.029042;0.005978;0.004902;0.002017;0.026046;0.006048;0.000000;0.000114;0.000021;-0.279043;-1.708793;1.991425;0
28852;4;0.001972;0.192682;0.426364;0.079493;0.004428;0.001827;0.023995;0.195937;0.000000;97.815781;0.001543;0.043529;0.005143;0.046013;0.014795;0.000000;0.000059;0.003935;0.698937;0.006698;0.026450;0.030405;0.008752;0.005257;0.001799;0.027532;0.005061;0.000000;0.000125;0.000020;-0.396207;-1.290626;2.990874;0
28915;4;0.001972;0.192682;0.426315;0.079492;0.004425;0.001827;0.023997;0.196009;0.000000;98.069016;0.001728;0.042747;0.004097;0.046612;0.013989;0.000000;0.000055;0.004024;0.720354;0.006637;0.028506;0.031436;0.010189;0.005555;0.001955;0.026993;0.004146;0.000000;0.000123;0.000020;-0.219564;-1.235512;2.361796;0
28978;4;0.001972;0.192682;0.426317;0.079526;0.004415;0.001827;0.023998;0.196302;0.000000;98.126663;0.001587;0.044983;0.003301;0.050292;0.016461;0.000000;0.000058;0.004475;0.787114;0.006256;0.028227;0.024171;0.011800;0.005510;0.001930;0.028229;0.004214;0.000000;0.000125;0.000023;-0.246748;-2.037225;2.207311;0
29039;4;0.001972;0.192682;0.426352;0.079569;0.004387;0.001827;0.023999;0.197095;0.000000;97.825035;0.001683;0.049250;0.002407;0.053720;0.014645;0.000000;0.000069;0.005195;0.972719;0.007204;0.032709;0.017561;0.015044;0.004681;0.001403;0.032404;0.004438;0.000000;0.000128;0.000027;-0.108552;-1.664701;2.969179;0
29101;4;0.001971;0.192683;0.426318;0.079584;0.004394;0.001827;0.023997;0.196935;0.000000;98.359505;0.001821;0.052883;0.001789;0.052606;0.016625;0.000000;0.000072;0.006511;0.922289;0.006831;0.028145;0.015371;0.015071;0.005100;0.001442;0.032321;0.003746;0.000000;0.000124;0.000025;-0.497251;-1.862487;1.531848;0
29165;4;0.001973;0.192682;0.426283;0.079611;0.004390;0.001827;0.024005;0.196997;0.000000;98.229446;0.001683;0.046197;0.000978;0.064121;0.023066;0.000000;0.000060;0.008267;0.951477;0.006160;0.031634;0.016882;0.016111;0.004907;0.001816;0.033249;0.003046;0.000000;0.000119;0.000024;0.041038;-1.766102;1.919949;0
29243;4;0.001973;0.192682;0.426274;0.079557;0.004389;0.001828;0.024012;0.197030;0.000000;98.212494;0.001730;0.040095;0.000600;0.060713;0.018058;0.000000;0.000063;0.011115;0.970032;0.005918;0.032969;0.017854;0.020712;0.004315;0.001626;0.035215;0.002624;0.000000;0.000118;0.000026;-0.207325;-1.065729;1.968453;0
29306;4;0.001973;0.192684;0.426283;0.079583;0.004375;0.001828;0.024013;0.197398;0.000000;98.697968;0.002268;0.038858;0.000500;0.066497;0.013161;0.000000;0.000070;0.013030;1.062961;0.006124;0.034058;0.022635;0.020875;0.003786;0.001297;0.037728;0.001998;0.000000;0.000108;0.000025;-1.329335;-1.652588;-0.359285;0
29368;4;0.001974;0.192685;0.426296;0.079516;0.004367;0.001828;0.024020;0.197561;0.000000;97.939369;0.002496;0.030422;0.000358;0.063231;0.009345;0.000000;0.000061;0.013288;1.125684;0.006208;0.037427;0.024474;0.020325;0.002953;0.001075;0.038000;0.002355;0.000000;0.000110;0.000027;-0.143155;-1.401143;2.693313;0
29446;4;0.001974;0.192683;0.426290;0.079559;0.004368;0.001828;0.024022;0.197568;0.000000;98.464149;0.002178;0.030468;0.000271;0.070691;0.009713;0.000000;0.000091;0.015047;1.122728;0.006161;0.035401;0.020748;0.021264;0.002990;0.000995;0.039465;0.002270;0.000000;0.000107;0.000026;-0.972100;-2.095645;1.196946;0
29509;4;0.001974;0.192684;0.426283;0.079513;0.004322;0.001828;0.024029;0.198804;0.000000;98.015564;0.002288;0.029481;0.000143;0.063642;0.008924;0.000000;0.000100;0.016461;1.434486;0.006052;0.043406;0.019780;0.024023;0.002344;0.000857;0.041028;0.002009;0.000000;0.000112;0.000030;-0.752521;-1.868400;2.501039;0
29572;4;0.001974;0.192684;0.426241;0.079548;0.004313;0.001828;0.024027;0.199073;0.000000;98.319122;0.002355;0.032671;0.000154;0.066623;0.009912;0.000000;0.000164;0.016082;1.498638;0.005846;0.041188;0.021373;0.021763;0.002360;0.001037;0.038005;0.001662;0.000000;0.000102;0.000029;-1.306490;-1.188958;1.655508;0
29649;4;0.001975;0.192682;0.426211;0.079678;0.004311;0.001828;0.024028;0.199126;0.000000;98.196228;0.001947;0.032617;0.000118;0.089489;0.011314;0.000000;0.000216;0.017012;1.511861;0.005622;0.042620;0.024267;0.018625;0.002246;0.001265;0.036492;0.001452;0.000000;0.000084;0.000030;-1.362219;-2.026770;2.014562;0
29712;4;0.001975;0.192682;0.426216;0.079692;0.004307;0.001828;0.024025;0.199246;0.000000;98.198608;0.002054;0.035231;0.000119;0.089317;0.008191;0.000000;0.000289;0.016261;1.534424;0.005342;0.042766;0.022297;0.014376;0.001958;0.001256;0.038247;0.001392;0.000000;0.000079;0.000030;-0.973571;-1.594020;2.007856;0
29774;4;0.001974;0.192683;0.426236;0.079759;0.004311;0.001828;0.024020;0.199216;0.000000;98.327209;0.002107;0.044208;0.000126;0.092184;0.007923;0.000000;0.000388;0.018705;1.498107;0.004864;0.042359;0.025131;0.011786;0.001756;0.001198;0.041314;0.001268;0.000000;0.000071;0.000032;-1.447067;-1.418421;1.630947;0
29837;4;0.001974;0.192681;0.426281;0.079826;0.004298;0.001828;0.024021;0.199587;0.000000;98.380615;0.001714;0.046217;0.000211;0.101924;0.008070;0.000000;0.000359;0.017607;1.585020;0.005897;0.049186;0.022026;0.011512;0.001499;0.001209;0.042416;0.002067;0.000000;0.000066;0.000033;-0.875935;-1.644581;1.466029;0
29900;4;0.001974;0.192681;0.426315;0.079841;0.004290;0.001827;0.024020;0.199843;0.000000;97.965965;0.001594;0.052399;0.000296;0.098426;0.009721;0.000000;0.000436;0.017842;1.633021;0.006671;0.052969;0.020684;0.010368;0.001433;0.001487;0.042446;0.003062;0.000000;0.000068;0.000036;-0.064840;-1.039990;2.627021;0
29961;4;0.001974;0.192681;0.426340;0.079997;0.004287;0.001827;0.024015;0.199949;0.000000;97.933731;0.001698;0.059250;0.000470;0.118853;0.011030;0.000000;0.000421;0.018019;1.644153;0.008318;0.055268;0.028149;0.009266;0.001241;0.001640;0.041203;0.003910;0.000000;0.000071;0.000034;-0.006806;-1.842206;2.707249;0
30040;4;0.001978;0.192681;0.426408;0.080277;0.004272;0.001827;0.024017;0.200324;0.000000;97.831078;0.001812;0.056748;0.000694;0.170301;0.012799;0.000000;0.000527;0.016023;1.746378;0.009599;0.061317;0.029518;0.008520;0.001161;0.002076;0.041276;0.005921;0.000000;0.000069;0.000031;-0.562567;-1.943331;2.954948;0
30118;4;0.001979;0.192680;0.426356;0.080406;0.004254;0.001827;0.024023;0.200861;0.000000;97.841064;0.001520;0.058761;0.000859;0.190705;0.010812;0.000000;0.000519;0.017294;1.875111;0.011914;0.064720;0.023514;0.008925;0.001084;0.002076;0.039894;0.004895;0.000000;0.000070;0.000032;-0.608301;-1.573614;2.931357;0
30180;4;0.001977;0.192681;0.426360;0.080301;0.004213;0.001827;0.024024;0.202043;0.000000;98.008820;0.001638;0.061735;0.000873;0.169464;0.010809;0.000000;0.000543;0.018944;2.156186;0.014529;0.066540;0.018836;0.010479;0.001011;0.001350;0.043213;0.004013;0.000000;0.000073;0.000037;-0.799376;-2.410238;2.518370;0
30242;4;0.001978;0.192680;0.426404;0.080428;0.004192;0.001827;0.024028;0.202691;0.000000;98.266899;0.001455;0.065089;0.001055;0.188236;0.011684;0.000000;0.000544;0.019315;2.303899;0.018194;0.075509;0.012770;0.010286;0.000900;0.001140;0.046015;0.004527;0.000000;0.000079;0.000039;-0.593883;-2.177588;1.811128;0
30305;4;0.001982;0.192679;0.426456;0.080707;0.004171;0.001827;0.024023;0.203301;0.000000;98.165749;0.001178;0.063409;0.001400;0.238408;0.012923;0.000000;0.000474;0.017721;2.451073;0.021515;0.078198;0.012624;0.010107;0.000786;0.000931;0.052614;0.004418;0.000000;0.000075;0.000043;-0.774516;-1.796663;2.099883;0
30367;4;0.001982;0.192679;0.426479;0.080678;0.004156;0.001827;0.024024;0.203724;0.000000;98.259018;0.001077;0.061217;0.000994;0.235723;0.010146;0.000000;0.000507;0.017279;2.556783;0.019646;0.083385;0.012294;0.012317;0.000752;0.000854;0.055939;0.004432;0.000000;0.000080;0.000048;-0.895350;-1.773515;1.834215;0
30445;4;0.001987;0.192679;0.426541;0.081012;0.004130;0.001828;0.024035;0.204433;0.000000;98.094215;0.001058;0.051668;0.000955;0.303119;0.009615;0.000000;0.000360;0.017675;2.747907;0.018055;0.098855;0.012128;0.013445;0.000734;0.000813;0.060952;0.004954;0.000000;0.000080;0.000050;-0.574426;-1.625664;2.294822;0
30508;4;0.001984;0.192679;0.426480;0.080832;0.004158;0.001828;0.024035;0.203638;0.000000;98.306435;0.000959;0.054454;0.000894;0.269166;0.008644;0.000000;0.000389;0.020436;2.547314;0.016910;0.091031;0.014303;0.013082;0.000764;0.000734;0.057396;0.003896;0.000000;0.000081;0.000046;-1.311056;-1.640146;1.693726;0
30570;4;0.001980;0.192679;0.426491;0.080540;0.004149;0.001827;0.024033;0.203922;0.000000;97.993729;0.000911;0.058902;0.000814;0.214057;0.007116;0.000000;0.000323;0.019385;2.603690;0.015895;0.098095;0.013388;0.015477;0.000665;0.000708;0.060006;0.003733;0.000000;0.000091;0.000051;-0.050733;-1.690884;2.556887;0
30633;4;0.001985;0.192679;0.426508;0.080854;0.004142;0.001828;0.024034;0.204083;0.000000;98.058289;0.000886;0.054804;0.000841;0.272646;0.009992;0.000000;0.000296;0.018935;2.653664;0.014497;0.101908;0.021004;0.014916;0.000699;0.000808;0.060161;0.004282;0.000000;0.000092;0.000054;-1.200489;-1.404769;2.390040;0
30696;4;0.001987;0.192678;0.426566;0.080970;0.004122;0.001828;0.024028;0.204695;0.000000;98.037994;0.000762;0.050474;0.000815;0.297053;0.009815;0.000000;0.000329;0.017868;2.805378;0.013162;0.098569;0.017914;0.017447;0.000679;0.000895;0.068018;0.004248;0.000000;0.000101;0.000062;-0.327910;-2.502006;2.443074;0
30774;4;0.001985;0.192679;0.426630;0.080821;0.004081;0.001829;0.024027;0.205941;0.000000;97.851151;0.000840;0.047962;0.000626;0.273772;0.010657;0.000000;0.000317;0.017561;3.110338;0.011468;0.101874;0.017337;0.020115;0.000619;0.000810;0.072702;0.004935;0.000000;0.000106;0.000078;-1.702068;-2.202774;2.907422;0
30853;4;0.001986;0.192680;0.426590;0.080807;0.004064;0.001829;0.024028;0.206427;0.000000;98.415344;0.000936;0.045963;0.000629;0.273322;0.011276;0.000000;0.000348;0.016497;3.238329;0.011308;0.097721;0.014300;0.025074;0.000646;0.000961;0.069780;0.004664;0.000000;0.000132;0.000076;-1.770977;-1.546749;1.355838;0
30915;4;0.001985;0.192680;0.426562;0.080869;0.004092;0.001828;0.024024;0.205634;0.000000;98.124664;0.001010;0.051947;0.000613;0.278036;0.014840;0.000000;0.000590;0.016665;3.029490;0.010451;0.097608;0.013045;0.022894;0.000614;0.001161;0.070550;0.003823;0.000000;0.000116;0.000075;-0.835557;-1.704554;2.212732;0
30977;4;0.001983;0.192680;0.426570;0.080859;0.004092;0.001828;0.024011;0.205729;0.000000;98.045464;0.001132;0.064682;0.000681;0.263658;0.013753;0.000000;0.001437;0.017138;3.016271;0.011512;0.094348;0.017682;0.022884;0.000557;0.001103;0.073736;0.003306;0.000000;0.000102;0.000086;-1.470071;-1.950234;2.423609;0
31040;4;0.001985;0.192680;0.426542;0.080895;0.004098;0.001828;0.024008;0.205506;0.000000;98.157501;0.001271;0.056737;0.000423;0.277833;0.012767;0.000000;0.001780;0.014018;2.986754;0.009915;0.090652;0.021354;0.020792;0.000572;0.001044;0.072605;0.002756;0.000000;0.000092;0.000087;-0.982949;-1.378346;2.122749;0
31103;4;0.001985;0.192680;0.426520;0.080871;0.004135;0.001828;0.024011;0.204437;0.000000;98.005417;0.001310;0.057741;0.000281;0.272554;0.013364;0.000000;0.003051;0.018922;2.720482;0.010816;0.084582;0.025669;0.017839;0.000557;0.000801;0.070126;0.002707;0.000000;0.000080;0.000082;-1.765806;-1.016628;2.527063;0
